date,electricity_cons,air_temp,humidity,solar_radiation,dew_point_temp,is_weekend,hour_sin,hour_cos,week_sin,week_cos,month_sin,month_cos,day_of_the_week_sin,day_of_the_week_cos,day_of_the_week
2018-01-21 15:00:00,214.6999996,8.33,84.8,0,5.89,1,-0.707106781,-0.707106781,0.354604887,0.935016243,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-21 16:00:00,211.7692297,8.75,81.2,0,5.67,1,-0.866025404,-0.5,0.354604887,0.935016243,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-21 17:00:00,218.9999996,8.51,80.6,0,5.33,1,-0.965925826,-0.258819045,0.354604887,0.935016243,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-21 18:00:00,212.4000003,7.73,83.4,0,5.06,1,-1,-1.84E-16,0.354604887,0.935016243,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-21 19:00:00,230.5899992,7.77,82.8,0,5,1,-0.965925826,0.258819045,0.354604887,0.935016243,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-21 20:00:00,241.7500003,7.62,82.7,0,4.83,1,-0.866025404,0.5,0.354604887,0.935016243,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-21 21:00:00,241.3000001,7.69,82.6,0,4.88,1,-0.707106781,0.707106781,0.354604887,0.935016243,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-21 22:00:00,207.2699997,7.57,82.9,0,4.82,1,-0.5,0.866025404,0.354604887,0.935016243,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-21 23:00:00,213.8999999,7.85,80.8,0,4.72,1,-0.258819045,0.965925826,0.354604887,0.935016243,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-22 00:00:00,225.0900008,7.8,80.5,0,4.62,0,0,1,0.464723172,0.885456026,0.5,0.866025404,0,1,0
2018-01-22 01:00:00,191.2300011,7.04,84.2,0,4.52,0,0.258819045,0.965925826,0.464723172,0.885456026,0.5,0.866025404,0,1,0
2018-01-22 02:00:00,187.5466672,6.95,86.1,0,4.76,0,0.5,0.866025404,0.464723172,0.885456026,0.5,0.866025404,0,1,0
2018-01-22 03:00:00,209.683332,7.09,85.4,0.02,4.78,0,0.707106781,0.707106781,0.464723172,0.885456026,0.5,0.866025404,0,1,0
2018-01-22 04:00:00,180.9699992,7.11,86.5,49.91,4.98,0,0.866025404,0.5,0.464723172,0.885456026,0.5,0.866025404,0,1,0
2018-01-22 05:00:00,185.7832251,7.88,83.7,209.9,5.26,0,0.965925826,0.258819045,0.464723172,0.885456026,0.5,0.866025404,0,1,0
2018-01-22 06:00:00,204.3218253,8.43,82.3,358.4,5.55,0,1,6.12E-17,0.464723172,0.885456026,0.5,0.866025404,0,1,0
2018-01-22 07:00:00,318.0704255,10.19,75.52,456.9,6.01,0,0.965925826,-0.258819045,0.464723172,0.885456026,0.5,0.866025404,0,1,0
2018-01-22 08:00:00,278.9390257,10.64,77.71,308.9,6.87,0,0.866025404,-0.5,0.464723172,0.885456026,0.5,0.866025404,0,1,0
2018-01-22 09:00:00,334.7876259,12.97,66.96,474.1,6.92,0,0.707106781,-0.707106781,0.464723172,0.885456026,0.5,0.866025404,0,1,0
2018-01-22 10:00:00,347.5362261,12.69,68.57,489.8,7,0,0.5,-0.866025404,0.464723172,0.885456026,0.5,0.866025404,0,1,0
2018-01-22 11:00:00,313.4848263,12.85,68.45,347.1,7.13,0,0.258819045,-0.965925826,0.464723172,0.885456026,0.5,0.866025404,0,1,0
2018-01-22 12:00:00,316.807816,12.45,69.13,225.4,6.89,0,1.22E-16,-1,0.464723172,0.885456026,0.5,0.866025404,0,1,0
2018-01-22 13:00:00,365.3588402,11.97,71.64,51.06,6.96,0,-0.258819045,-0.965925826,0.464723172,0.885456026,0.5,0.866025404,0,1,0
2018-01-22 14:00:00,351.8448195,10.89,77.15,0.19,7,0,-0.5,-0.866025404,0.464723172,0.885456026,0.5,0.866025404,0,1,0
2018-01-22 15:00:00,383.4307989,10.58,78.26,0.01,6.91,0,-0.707106781,-0.707106781,0.464723172,0.885456026,0.5,0.866025404,0,1,0
2018-01-22 16:00:00,312.5167782,10.34,78.22,0,6.67,0,-0.866025404,-0.5,0.464723172,0.885456026,0.5,0.866025404,0,1,0
2018-01-22 17:00:00,326.0474635,9.61,80.9,0,6.46,0,-0.965925826,-0.258819045,0.464723172,0.885456026,0.5,0.866025404,0,1,0
2018-01-22 18:00:00,266.8763023,9.53,81.5,0,6.49,0,-1,-1.84E-16,0.464723172,0.885456026,0.5,0.866025404,0,1,0
2018-01-22 19:00:00,255.7193275,9.45,82.6,0,6.6,0,-0.965925826,0.258819045,0.464723172,0.885456026,0.5,0.866025404,0,1,0
2018-01-22 20:00:00,244.5623526,9.03,84.7,0,6.56,0,-0.866025404,0.5,0.464723172,0.885456026,0.5,0.866025404,0,1,0
2018-01-22 21:00:00,258.6773107,9.73,80.1,0,6.43,0,-0.707106781,0.707106781,0.464723172,0.885456026,0.5,0.866025404,0,1,0
2018-01-22 22:00:00,231.1900005,8.54,84.8,0,6.1,0,-0.5,0.866025404,0.464723172,0.885456026,0.5,0.866025404,0,1,0
2018-01-22 23:00:00,246.9350003,9.09,81.1,0,5.98,0,-0.258819045,0.965925826,0.464723172,0.885456026,0.5,0.866025404,0,1,0
2018-01-23 00:00:00,201.6500001,9.28,79.28,0,5.84,0,0,1,0.464723172,0.885456026,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-23 01:00:00,211.4799996,9.31,79.79,0,5.96,0,0.258819045,0.965925826,0.464723172,0.885456026,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-23 02:00:00,235.4849991,9.16,81,0,6.03,0,0.5,0.866025404,0.464723172,0.885456026,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-23 03:00:00,228.2750003,8.63,83.5,0.03,5.96,0,0.707106781,0.707106781,0.464723172,0.885456026,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-23 04:00:00,239.7500009,8.77,83.6,27.47,6.12,0,0.866025404,0.5,0.464723172,0.885456026,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-23 05:00:00,266.6802643,9.63,78.23,51.4,5.98,0,0.965925826,0.258819045,0.464723172,0.885456026,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-23 06:00:00,287.1736852,10.48,71.68,145.6,5.53,0,1,6.12E-17,0.464723172,0.885456026,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-23 07:00:00,318.4578955,12.09,70.33,341.9,6.8,0,0.965925826,-0.258819045,0.464723172,0.885456026,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-23 08:00:00,353.1421058,12.07,71.88,150.3,7.1,0,0.866025404,-0.5,0.464723172,0.885456026,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-23 09:00:00,396.3263162,12.28,72.22,55.01,7.37,0,0.707106781,-0.707106781,0.464723172,0.885456026,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-23 10:00:00,403.3847382,11.7,79.33,44,8.2,0,0.5,-0.866025404,0.464723172,0.885456026,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-23 11:00:00,460.6400003,8.81,93.7,18.25,7.84,0,0.258819045,-0.965925826,0.464723172,0.885456026,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-23 12:00:00,381.2899989,8.7,94.2,9.63,7.81,0,1.22E-16,-1,0.464723172,0.885456026,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-23 13:00:00,435.3499997,8.53,94.1,2.99,7.62,0,-0.258819045,-0.965925826,0.464723172,0.885456026,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-23 14:00:00,491.5000006,8.24,92,0,7,0,-0.5,-0.866025404,0.464723172,0.885456026,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-23 15:00:00,471.5095245,8.54,90.2,0,7.01,0,-0.707106781,-0.707106781,0.464723172,0.885456026,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-23 16:00:00,430.0504778,8.41,93.1,0.01,7.35,0,-0.866025404,-0.5,0.464723172,0.885456026,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-23 17:00:00,429.9600009,8.34,94,0.03,7.42,0,-0.965925826,-0.258819045,0.464723172,0.885456026,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-23 18:00:00,402.7599992,8.07,94.5,0.03,7.23,0,-1,-1.84E-16,0.464723172,0.885456026,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-23 19:00:00,334.7600005,7.52,92.7,0.01,6.4,0,-0.965925826,0.258819045,0.464723172,0.885456026,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-23 20:00:00,313.1299998,7.76,89.7,0,6.15,0,-0.866025404,0.5,0.464723172,0.885456026,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-23 21:00:00,325.6500014,7.52,90.6,0,6.06,0,-0.707106781,0.707106781,0.464723172,0.885456026,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-23 22:00:00,310.8899987,7.3,88.5,0,5.5,0,-0.5,0.866025404,0.464723172,0.885456026,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-23 23:00:00,328.735,7.38,81.1,0,4.31,0,-0.258819045,0.965925826,0.464723172,0.885456026,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-24 00:00:00,288.0184977,7.52,78.21,0,3.93,0,0,1,0.464723172,0.885456026,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-24 01:00:00,400.047341,7.29,80.6,0,4.14,0,0.258819045,0.965925826,0.464723172,0.885456026,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-24 02:00:00,407.9762889,7.73,72.62,0,3.07,0,0.5,0.866025404,0.464723172,0.885456026,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-24 03:00:00,415.9052368,7.52,75.82,0.01,3.48,0,0.707106781,0.707106781,0.464723172,0.885456026,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-24 04:00:00,423.8341847,6.97,83.9,43.04,4.4,0,0.866025404,0.5,0.464723172,0.885456026,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-24 05:00:00,431.7631326,7.22,84.3,64.94,4.72,0,0.965925826,0.258819045,0.464723172,0.885456026,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-24 06:00:00,439.6920805,8.79,79.92,256.7,5.48,0,1,6.12E-17,0.464723172,0.885456026,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-24 07:00:00,447.6210284,9.81,74.45,401.1,5.43,0,0.965925826,-0.258819045,0.464723172,0.885456026,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-24 08:00:00,455.5499763,9.68,74.31,451,5.28,0,0.866025404,-0.5,0.464723172,0.885456026,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-24 09:00:00,449.8590757,10.78,64.41,461,4.27,0,0.707106781,-0.707106781,0.464723172,0.885456026,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-24 10:00:00,444.0131718,8.84,75.24,49.81,4.65,0,0.5,-0.866025404,0.464723172,0.885456026,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-24 11:00:00,416.0366687,8.51,75.49,279.5,4.38,0,0.258819045,-0.965925826,0.464723172,0.885456026,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-24 12:00:00,308.261333,9.77,67.85,215.1,4.05,0,1.22E-16,-1,0.464723172,0.885456026,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-24 13:00:00,359.4469994,9.34,67.43,32.76,3.55,0,-0.258819045,-0.965925826,0.464723172,0.885456026,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-24 14:00:00,255.574999,8.84,73,0.08,4.21,0,-0.5,-0.866025404,0.464723172,0.885456026,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-24 15:00:00,202.5966662,8.71,79.35,0,5.29,0,-0.707106781,-0.707106781,0.464723172,0.885456026,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-24 16:00:00,362.5633339,8.49,80.4,0,5.27,0,-0.866025404,-0.5,0.464723172,0.885456026,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-24 17:00:00,362.1731871,7.87,85.4,0,5.54,0,-0.965925826,-0.258819045,0.464723172,0.885456026,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-24 18:00:00,306.7604394,7.26,86.3,0,5.1,0,-1,-1.84E-16,0.464723172,0.885456026,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-24 19:00:00,251.3476916,7.69,81.2,0,4.63,0,-0.965925826,0.258819045,0.464723172,0.885456026,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-24 20:00:00,275.2286805,7.69,84.9,0,5.28,0,-0.866025404,0.5,0.464723172,0.885456026,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-24 21:00:00,268.4899996,7.62,84.9,0,5.21,0,-0.707106781,0.707106781,0.464723172,0.885456026,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-24 22:00:00,316.2849996,6.64,88.9,0,4.92,0,-0.5,0.866025404,0.464723172,0.885456026,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-24 23:00:00,297.3499993,6.46,90.5,0,5,0,-0.258819045,0.965925826,0.464723172,0.885456026,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-25 00:00:00,318.1999999,6.42,90.1,0,4.9,0,0,1,0.464723172,0.885456026,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-25 01:00:00,362.791999,6.44,90.4,0,4.96,0,0.258819045,0.965925826,0.464723172,0.885456026,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-25 02:00:00,307.2680002,6.77,90.3,0,5.27,0,0.5,0.866025404,0.464723172,0.885456026,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-25 03:00:00,294.87,6.7,90.9,0.02,5.3,0,0.707106781,0.707106781,0.464723172,0.885456026,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-25 04:00:00,283.9500005,6.16,92.1,24.26,4.96,0,0.866025404,0.5,0.464723172,0.885456026,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-25 05:00:00,290.096315,6.82,89.6,235.9,5.21,0,0.965925826,0.258819045,0.464723172,0.885456026,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-25 06:00:00,308.5864189,7.41,89.6,265.5,5.79,0,1,6.12E-17,0.464723172,0.885456026,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-25 07:00:00,361.7574707,8.13,82.5,476.4,5.3,0,0.965925826,-0.258819045,0.464723172,0.885456026,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-25 08:00:00,395.4045227,9.1,69.53,519,3.76,0,0.866025404,-0.5,0.464723172,0.885456026,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-25 09:00:00,511.1515746,9.79,69.05,578.5,4.32,0,0.707106781,-0.707106781,0.464723172,0.885456026,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-25 10:00:00,461.1536806,10.59,61.23,509.2,3.36,0,0.5,-0.866025404,0.464723172,0.885456026,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-25 11:00:00,435.2949973,10.85,52.74,339,1.49,0,0.258819045,-0.965925826,0.464723172,0.885456026,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-25 12:00:00,446.0999987,9.4,64.92,125.1,3.07,0,1.22E-16,-1,0.464723172,0.885456026,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-25 13:00:00,465.9199999,9.17,71.07,84.8,4.14,0,-0.258819045,-0.965925826,0.464723172,0.885456026,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-25 14:00:00,392.5600013,8.65,75.61,0.15,4.54,0,-0.5,-0.866025404,0.464723172,0.885456026,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-25 15:00:00,444.8416658,8.13,75.65,0,4.04,0,-0.707106781,-0.707106781,0.464723172,0.885456026,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-25 16:00:00,300.4583319,7.91,76.72,0,4.03,0,-0.866025404,-0.5,0.464723172,0.885456026,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-25 17:00:00,400.7500007,7.39,73.48,0,2.91,0,-0.965925826,-0.258819045,0.464723172,0.885456026,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-25 18:00:00,354.7099992,7.44,73.11,0,2.88,0,-1,-1.84E-16,0.464723172,0.885456026,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-25 19:00:00,337.9833332,7.62,73.79,0,3.19,0,-0.965925826,0.258819045,0.464723172,0.885456026,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-25 20:00:00,319.0266663,7.76,71.44,0,2.86,0,-0.866025404,0.5,0.464723172,0.885456026,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-25 21:00:00,314.12,7.76,67.99,0,2.16,0,-0.707106781,0.707106781,0.464723172,0.885456026,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-25 22:00:00,316.2849995,7.62,56.4,0,-0.59,0,-0.5,0.866025404,0.464723172,0.885456026,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-25 23:00:00,297.7100009,7.04,70.39,0,1.96,0,-0.258819045,0.965925826,0.464723172,0.885456026,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-26 00:00:00,286.07,6.28,74.36,0,2,0,0,1,0.464723172,0.885456026,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-26 01:00:00,297.090001,7.03,66.4,0,1.13,0,0.258819045,0.965925826,0.464723172,0.885456026,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-26 02:00:00,297.2800015,7.24,69.75,0,2.02,0,0.5,0.866025404,0.464723172,0.885456026,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-26 03:00:00,292.84,7.86,68.13,0.04,2.28,0,0.707106781,0.707106781,0.464723172,0.885456026,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-26 04:00:00,284.570001,8.12,65.02,47.15,1.87,0,0.866025404,0.5,0.464723172,0.885456026,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-26 05:00:00,298.3199993,8.28,69.62,199.6,2.99,0,0.965925826,0.258819045,0.464723172,0.885456026,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-26 06:00:00,297.0699999,8.97,68.96,345.9,3.52,0,1,6.12E-17,0.464723172,0.885456026,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-26 07:00:00,334.1700005,10.88,63.53,453.1,4.17,0,0.965925826,-0.258819045,0.464723172,0.885456026,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-26 08:00:00,410.47,12.39,62.23,508.8,5.3,0,0.866025404,-0.5,0.464723172,0.885456026,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-26 09:00:00,394.2599996,13.18,63.45,442.9,6.33,0,0.707106781,-0.707106781,0.464723172,0.885456026,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-26 10:00:00,447.940003,14.15,63.11,470.4,7.18,0,0.5,-0.866025404,0.464723172,0.885456026,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-26 11:00:00,416.3799991,14.2,64.16,352.8,7.47,0,0.258819045,-0.965925826,0.464723172,0.885456026,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-26 12:00:00,433.1499998,14.03,64.29,226.4,7.33,0,1.22E-16,-1,0.464723172,0.885456026,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-26 13:00:00,460.3900019,13.01,68.79,57.49,7.36,0,-0.258819045,-0.965925826,0.464723172,0.885456026,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-26 14:00:00,490.9200029,11.77,75.42,0.2,7.52,0,-0.5,-0.866025404,0.464723172,0.885456026,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-26 15:00:00,466.1299986,11.42,75.82,0.07,7.26,0,-0.707106781,-0.707106781,0.464723172,0.885456026,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-26 16:00:00,369.6899994,11.01,78.32,0.01,7.34,0,-0.866025404,-0.5,0.464723172,0.885456026,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-26 17:00:00,261.7700015,11.66,76.23,0,7.57,0,-0.965925826,-0.258819045,0.464723172,0.885456026,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-26 18:00:00,348.1000014,12.29,71.02,0.01,7.14,0,-1,-1.84E-16,0.464723172,0.885456026,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-26 19:00:00,229.370968,9.98,83,0.01,7.19,0,-0.965925826,0.258819045,0.464723172,0.885456026,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-26 20:00:00,240.8995153,10.54,77.48,0,6.73,0,-0.866025404,0.5,0.464723172,0.885456026,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-26 21:00:00,235.6430638,9.94,80.8,0,6.76,0,-0.707106781,0.707106781,0.464723172,0.885456026,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-26 22:00:00,245.4416117,10.32,77.35,0,6.49,0,-0.5,0.866025404,0.464723172,0.885456026,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-26 23:00:00,264.7951613,9.78,77.78,0,6.04,0,-0.258819045,0.965925826,0.464723172,0.885456026,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-27 00:00:00,275.3387092,8.87,75.68,0,4.76,1,0,1,0.464723172,0.885456026,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-27 01:00:00,253.032259,10.41,66.14,0,4.3,1,0.258819045,0.965925826,0.464723172,0.885456026,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-27 02:00:00,262.8837098,10.65,64.24,0,4.11,1,0.5,0.866025404,0.464723172,0.885456026,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-27 03:00:00,263.78,9.49,75.84,0.11,5.39,1,0.707106781,0.707106781,0.464723172,0.885456026,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-27 04:00:00,272.8588459,11.12,62.04,55.35,4.05,1,0.866025404,0.5,0.464723172,0.885456026,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-27 05:00:00,277.3057686,10.76,66.37,219.5,4.68,1,0.965925826,0.258819045,0.464723172,0.885456026,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-27 06:00:00,263.8545536,12.59,58.09,369.1,4.49,1,1,6.12E-17,0.464723172,0.885456026,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-27 07:00:00,267.4184031,14.77,49.93,478.3,4.35,1,0.965925826,-0.258819045,0.464723172,0.885456026,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-27 08:00:00,275.8887461,16.21,46.33,536.8,4.6,1,0.866025404,-0.5,0.464723172,0.885456026,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-27 09:00:00,284.3590891,16.77,44.22,537.4,4.45,1,0.707106781,-0.707106781,0.464723172,0.885456026,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-27 10:00:00,292.8294321,17.48,42.66,489.7,4.58,1,0.5,-0.866025404,0.464723172,0.885456026,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-27 11:00:00,301.2997751,18.17,39.74,385.7,4.19,1,0.258819045,-0.965925826,0.464723172,0.885456026,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-27 12:00:00,309.2992307,17.48,40.86,190.3,3.96,1,1.22E-16,-1,0.464723172,0.885456026,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-27 13:00:00,300.5061544,15.99,46.28,50.09,4.39,1,-0.258819045,-0.965925826,0.464723172,0.885456026,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-27 14:00:00,291.938077,15.38,45.07,0.05,3.45,1,-0.5,-0.866025404,0.464723172,0.885456026,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-27 15:00:00,304.1450001,14.57,48.69,0.03,3.81,1,-0.707106781,-0.707106781,0.464723172,0.885456026,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-27 16:00:00,317.6869225,14.94,44.41,0.12,2.84,1,-0.866025404,-0.5,0.464723172,0.885456026,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-27 17:00:00,299.6899999,15.49,34.26,0.11,-0.29,1,-0.965925826,-0.258819045,0.464723172,0.885456026,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-27 18:00:00,295.8000002,16.24,35.43,0.03,0.84,1,-1,-1.84E-16,0.464723172,0.885456026,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-27 19:00:00,319.4349991,16.06,35.69,0.03,0.78,1,-0.965925826,0.258819045,0.464723172,0.885456026,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-27 20:00:00,307.6900003,12.71,57.48,0.09,4.45,1,-0.866025404,0.5,0.464723172,0.885456026,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-27 21:00:00,308.6900005,12.72,57.46,0.13,4.46,1,-0.707106781,0.707106781,0.464723172,0.885456026,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-27 22:00:00,284.9300007,12.3,59.94,0.03,4.67,1,-0.5,0.866025404,0.464723172,0.885456026,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-27 23:00:00,329.045,12.31,58.48,0.02,4.33,1,-0.258819045,0.965925826,0.464723172,0.885456026,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-28 00:00:00,263.1399996,12.11,56.96,0.05,3.76,1,0,1,0.464723172,0.885456026,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-28 01:00:00,286.8085713,12.09,57.25,0.05,3.81,1,0.258819045,0.965925826,0.464723172,0.885456026,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-28 02:00:00,285.153095,12.57,52.84,0,3.12,1,0.5,0.866025404,0.464723172,0.885456026,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-28 03:00:00,350.394583,12.84,53.35,0.15,3.51,1,0.707106781,0.707106781,0.464723172,0.885456026,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-28 04:00:00,282.2574999,12.75,57.75,35.46,4.56,1,0.866025404,0.5,0.464723172,0.885456026,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-28 05:00:00,279.0941667,12.12,66.07,100.4,5.91,1,0.965925826,0.258819045,0.464723172,0.885456026,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-28 06:00:00,273.4508336,10.84,76.51,134.4,6.83,1,1,6.12E-17,0.464723172,0.885456026,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-28 07:00:00,283.098944,12.91,70.27,275.2,7.58,1,0.965925826,-0.258819045,0.464723172,0.885456026,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-28 08:00:00,287.2768028,14.83,58.84,250.8,6.79,1,0.866025404,-0.5,0.464723172,0.885456026,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-28 09:00:00,251.4753563,15.39,57.69,191.4,7.03,1,0.707106781,-0.707106781,0.464723172,0.885456026,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-28 10:00:00,283.7839098,15.28,59.34,258.8,7.34,1,0.5,-0.866025404,0.464723172,0.885456026,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-28 11:00:00,204.9824633,16.17,52.06,148.4,6.25,1,0.258819045,-0.965925826,0.464723172,0.885456026,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-28 12:00:00,228.7010168,15.2,58.62,105.9,7.08,1,1.22E-16,-1,0.464723172,0.885456026,0.5,0.866025404,-0.781831482,0.623489802,6
